,Year,Country,NumAthletes
3063,2024,Costa Rica,0
3064,2024,Croatia,3
3065,2024,Cyprus,3
3066,2024,Czechia,11
3067,2024,Denmark,1
3068,2024,Ecuador,3
3069,2024,El Salvador,0
3070,2024,Estonia,0
3071,2024,Finland,5
3072,2024,France,48
3073,2024,Georgia,0
3074,2024,Germany,32
3075,2024,Greece,6
3076,2024,Guam,6
3077,2024,Guatemala,0
3078,2024,Honduras,0
3079,2024,Hungary,2
3080,2024,Iceland,3
3081,2024,India,7
3082,2024,Indonesia,16
3083,2024,Iran (Islamic Republic of),10
3084,2024,Iraq,0
3085,2024,Ireland,2
3086,2024,Israel,11
3087,2024,Italy,27
3088,2024,Japan,44
3089,2024,Jordan,0
3090,2024,Kazakhstan,12
3091,2024,Kuwait,1
3092,2024,Latvia,3
3093,2024,Lebanon,0
3094,2024,Lithuania,2
3095,2024,Luxembourg,1
3096,2024,Malaysia,5
3097,2024,Mauritius,0
3098,2024,Mexico,14
3099,2024,Mongolia,1
3100,2024,Nepal,0
3101,2024,Netherlands,5
3102,2024,New Zealand,6
3103,2024,Nigeria,1
3104,2024,Norway,6
3105,2024,Pakistan,0
3106,2024,Peru,4
3107,2024,Philippines,0
3108,2024,Poland,8
3109,2024,Portugal,0
3110,2024,Puerto Rico,1
3111,2024,Republic of Korea,41
3112,2024,Romania,6
3113,2024,Russia,0
3114,2024,Saudi Arabia,5
3115,2024,Serbia,1
3116,2024,Singapore,5
3117,2024,Slovakia,6
3118,2024,Slovenia,24
3119,2024,South Africa,10
3120,2024,Spain,9
3121,2024,Sweden,3
3122,2024,Switzerland,12
3123,2024,Taiwan,6
3124,2024,Thailand,5
3125,2024,The former Yugoslav Republic of Macedonia,0
3126,2024,Turkey,2
3127,2024,Ukraine,7
3128,2024,United Kingdom,17
3129,2024,United States of America,50
3130,2024,Uzbekistan,0
3131,2024,Venezuela (Bolivarian Republic of),0
3132,2025,Andorra,0
3133,2025,Argentina,0
3134,2025,Australia,4
3135,2025,Austria,12
3136,2025,Azerbaijan,0
3137,2025,Belarus,0
3138,2025,Belgium,5
3139,2025,Botswana,0
3140,2025,Brazil,2
3141,2025,Brunei Darussalam,0
3142,2025,Bulgaria,1
3143,2025,Cambodia,0
3144,2025,Canada,11
3145,2025,Chile,1
3146,2025,China,39
3147,2025,"China, Hong Kong Special Administrative Region",6
3148,2025,"China, Macao Special Administrative Region",3
3149,2025,Colombia,0
3150,2025,Costa Rica,0
3151,2025,Croatia,0
3152,2025,Cyprus,0
3153,2025,Czechia,6
3154,2025,Denmark,0
3155,2025,Ecuador,0
3156,2025,El Salvador,0
3157,2025,Estonia,0
3158,2025,Finland,0
3159,2025,France,15
3160,2025,Georgia,0
3161,2025,Germany,22
3162,2025,Greece,0
3163,2025,Guam,0
3164,2025,Guatemala,0
3165,2025,Honduras,0
3166,2025,Hungary,0
3167,2025,Iceland,0
3168,2025,India,3
3169,2025,Indonesia,31
3170,2025,Iran (Islamic Republic of),2
3171,2025,Iraq,0
3172,2025,Ireland,0
3173,2025,Israel,4
3174,2025,Italy,21
3175,2025,Japan,27
3176,2025,Jordan,0
3177,2025,Kazakhstan,9
3178,2025,Kuwait,1
3179,2025,Latvia,1
3180,2025,Lebanon,0
3181,2025,Lithuania,0
3182,2025,Luxembourg,0
3183,2025,Malaysia,3
3184,2025,Mauritius,0
3185,2025,Mexico,0
3186,2025,Mongolia,0
3187,2025,Nepal,0
3188,2025,Netherlands,1
3189,2025,New Zealand,3
3190,2025,Nigeria,0
3191,2025,Norway,1
3192,2025,Pakistan,0
3193,2025,Peru,0
3194,2025,Philippines,0
3195,2025,Poland,6
3196,2025,Portugal,0
3197,2025,Puerto Rico,0
3198,2025,Republic of Korea,23
3199,2025,Romania,2
3200,2025,Russia,0
3201,2025,Saudi Arabia,4
3202,2025,Serbia,0
3203,2025,Singapore,8
3204,2025,Slovakia,1
3205,2025,Slovenia,9
3206,2025,South Africa,3
3207,2025,Spain,3
3208,2025,Sweden,0
3209,2025,Switzerland,5
3210,2025,Taiwan,5
3211,2025,Thailand,4
3212,2025,The former Yugoslav Republic of Macedonia,0
3213,2025,Turkey,2
3214,2025,Ukraine,5
3215,2025,United Kingdom,10
3216,2025,United States of America,26
3217,2025,Uzbekistan,0
3218,2025,Venezuela (Bolivarian Republic of),0
