,Athlete,Country,NumWCups
1960,Joung-yong PARK,Republic of Korea,2
1961,Pavel CHUDINOV,Russia,2
1962,Takeshi ITO,Japan,2
1963,Putra kahir NURMANSYAH,Indonesia,2
1964,Vicky BHALERAO,India,2
1965,Saman SHRESTHA,Nepal,2
1966,Irfan SHAIKH,India,2
1967,Ajij SHAIKH,India,2
1968,Teeraphon BOONDECH,Thailand,2
1969,Somnath ramdas SHINDE,India,2
1970,Mohammadhossein SAGHARI,Iran (Islamic Republic of),2
1971,Cyril LAVIER,France,2
1972,Olivier MIGNON,Belgium,2
1973,Yannick PASQUAZZO,Belgium,2
1974,Edrick FREYRIA,Mexico,2
1975,Jérome LOUVET,France,2
1976,Denis BOURE,France,2
1977,Jarred JORDAN,Australia,2
1978,Levin SCHILLING,Germany,2
1979,Nikolai TSIPILEV,Russia,2
1980,Laurent LAPORTE,France,2
1981,Miroslav PIALA,Slovakia,2
1982,Šimon POTŮČEK,Czechia,2
1983,Matej BURIAN,Czechia,2
1984,Almaz NAGAEV,Russia,2
1985,Ioannis THEOHAROPOULOS,Greece,2
1986,Denis VAVEEV,Kazakhstan,2
1987,Levan CHOVNADZE,Kazakhstan,2
1988,Ief SPINCERAILLE,Belgium,2
1989,Aymar DE RUGY,France,2
1990,Jérémie CICCIONE,France,2
1991,Filip SOBOT,Croatia,2
1992,Ralph BRUNEL,Italy,2
1993,Peter GOMERSALL,United Kingdom,2
1994,Jae kyung YOU,Republic of Korea,2
1995,John CRONIN,United States of America,2
1996,Jason CAMPBEL,United States of America,2
1997,Sebastian ABAD DEL CAMPO,Spain,2
1998,Gorka KARAPETO ARRUE,Spain,2
1999,Martin WATSON,United Kingdom,2
2000,Adam WATSON,United Kingdom,2
2001,Rae-kyung PARK,Republic of Korea,2
2002,Aidar AKBEROV,Russia,2
2003,Alexander DEULIN,Russia,2
2004,Vladimir BEREZOVSKY,Russia,2
2005,Lukasz DUDEK,Poland,2
2006,Gregor SELAK,Slovenia,2
2007,Lee COSSEY,Australia,2
2008,Patrick RASPO,Italy,2
2009,Colin WILLS,United States of America,2
2010,David TRUDEAU,Canada,2
2011,Matt FULTZ,United States of America,2
2012,Louis DEBRULLE,Belgium,2
2013,Kire SERAFIMOVSKI,The former Yugoslav Republic of Macedonia,2
2014,Sergiy KRYVONOS,Ukraine,2
2015,Rinat RAHIMKHANOV,Azerbaijan,2
2016,Nicholas MILBURN,United States of America,2
2017,Siebe VANHEE,Belgium,2
2018,Teppei USHIRO,Japan,2
2019,Peter DAWSON,United Kingdom,2
2020,Aiden DUNNE,United Kingdom,2
2021,Samuel OAKES,United Kingdom,2
2022,Thomas MATTHEWS,United Kingdom,2
2023,Joseph CZUBKOWSKI,United Kingdom,2
2024,Soso GABULDANI,Georgia,2
2025,Pema Thendup BHUTIA,India,2
2026,Chingiz TAGHIZADE,Azerbaijan,2
2027,Seymur CAMALZADE,Azerbaijan,2
2028,Mamuka KHUTSISHVILI,Georgia,2
2029,Amil ALIYEV,Azerbaijan,2
2030,Cingiz TAGIZADE,Azerbaijan,2
2031,Daniel GINGRAS,Canada,2
2032,Julien LAINE,France,2
2033,George WEBER,Austria,2
2034,Jon CARDWELL,United States of America,2
2035,Tristan CHEN,United States of America,2
2036,Dömötör SZÉLL,Hungary,2
2037,Jesse TAPLIN,Canada,2
2038,Brian ANTHEUNISSE,United States of America,2
2039,Stefan RASMUSSEN,Sweden,2
2040,Brage BIRKELUND OLSEN,Norway,2
2041,Friedemann WALTHER,Germany,2
2042,Min woo CHAE,Republic of Korea,2
2043,Laurent BOUDIER,France,2
2044,Luca PARISSE,Italy,2
2045,András KIRÁLY,Hungary,2
2046,Batkhuu BATSUKH,Mongolia,2
2047,G. JANGAR,Mongolia,2
2048,Tumur OCH,Mongolia,2
2049,Simon h. SANDOVAL,Philippines,2
2050,Leong wai TAN,Malaysia,2
2051,Diego TAPIA,Chile,2
2052,Ionut-Cosmin ATOMEI,Romania,2
2053,Dylan BARKS,United States of America,2
2054,Thomas SALAKENOS,Belgium,2
2055,Tommi HAAPALA,Finland,2
2056,Miles GIBSON,United Kingdom,2
2057,Ian BITCON,United Kingdom,2
2058,Yarden PILPEL,Israel,2
2059,Maksim LIND,Estonia,2
2060,Jakub Jiri SVUB,Slovakia,2
2061,Petr CERMAK,Czechia,2
2062,Aripin ZAENAL,Indonesia,2
2063,C. m. PRAVEEN,India,2
2064,Patrick CASSIDAY,United States of America,2
2065,William ASHTON,United States of America,2
2066,Stefan SCHMIEG,Germany,2
2067,Pouya SHAFENEJAD,Iran (Islamic Republic of),2
2068,MUHAMMET NURİ AYDEMİR,Turkey,2
2069,Nadav GROPPER,Israel,2
2070,Sarp SAHIN,Turkey,2
2071,Dombrovskis ARTŪRS,Latvia,2
2072,Tetsuyuki TANSOU,Japan,2
2073,Ching-ming CHOU,Taiwan,2
2074,Chen-fo TSENG,Taiwan,2
2075,Yutaka SATOU,Japan,2
2076,Yee-ping WONG,"China, Hong Kong Special Administrative Region",2
2077,Adam DEWHURST,United Kingdom,2
2078,Fréderic MAIK,France,2
2079,Jörg ANDREAS,Germany,2
2080,Tim BARTZIK,Germany,2
2081,Tom GAUQUELIN,France,2
2082,Oleksandr PAVLENKO,Ukraine,2
2083,Griffin BARROS-KING,United States of America,2
2084,Artem HLUSHKO,Ukraine,2
2085,Indra YOGASWARA,Indonesia,2
2086,Ruizhi CHEN,China,2
2087,Huda wardana AKBAR,Indonesia,2
2088,Gabriel PAVEL,Romania,2
2089,Dejan PETROVSKI,The former Yugoslav Republic of Macedonia,2
2090,Boyko LALOV,Bulgaria,2
2091,Ioannis KOLOKAS,Greece,2
2092,Marian BUGNERU,Romania,2
2093,Gregers GATZWILLER,Denmark,2
2094,Jan JELIGA,Czechia,2
2095,Aleksander ROMANOWSKI,Poland,2
2096,Zoltán KOMJÁTI,Hungary,2
2097,Carlos PRECIADO BRIÓN,Spain,2
2098,Ry MORRISON,Costa Rica,2
2099,Kye WOTTON,Canada,2
2100,Seongmin EOM,Republic of Korea,2
2101,Donghyeon KIM,Republic of Korea,2
2102,Tay KUAN LIANG,Singapore,2
2103,YuXu LI,China,2
2104,XueBan YANG,China,2
2105,Nathan CLAIR,France,2
2106,Tzu-hsiang CHIN,Taiwan,2
2107,Stefan HADFIELD,New Zealand,2
2108,Wan Jae JO,Republic of Korea,2
2109,Brandon BARRACLOUGH,Canada,2
2110,Milad ALIPOUR SHENAZANDIFARD,Iran (Islamic Republic of),2
2111,Ehsan DELFANIYAN,Iran (Islamic Republic of),2
2112,Julian BAUTISTA,United States of America,2
2113,Ryan SEWELL,United States of America,2
2114,Shigeo IWAI,Japan,2
2115,David WETMORE,United States of America,2
2116,César sempere VENDRELL,Spain,2
2117,Matus KOSTKA,Slovakia,2
2118,Laurenz RUDIGIER,Austria,2
2119,Arian BOSZOTTA,Austria,2
2120,Ryan RODEN,United States of America,2
2121,Adam MARKERT,United States of America,2
2122,Petr RESCH,Czechia,2
2123,David KOZEL,Czechia,2
2124,Ilya KAZENNOV,Russia,2
2125,Dogan oguz PALUT,Turkey,2
2126,Jacek MATUSZEK,Poland,2
2127,Yuzuru IIDA,Japan,2
2128,Youngwook HER,Republic of Korea,2
2129,Seungbin CHOI,Republic of Korea,2
2130,Olivier FRENETTE,Canada,2
2131,Andrew SWANN,United Kingdom,2
2132,Miyuki TAZUSHI,Japan,2
2133,Gheorghe VITITIU,Romania,2
2134,Christian GRIFFITH,United States of America,2
2135,Antoine PECHER,France,2
2136,Karlo ČUBRIĆ,Croatia,2
2137,Martin PENKOV,Bulgaria,2
2138,Krešimir MORIĆ,Croatia,2
2139,Thomas HOLM BLAABJERG,Denmark,2
2140,Charlie SCHREIBER,United States of America,2
2141,Rob DENAYER,Belgium,2
2142,Tom O'HALLORAN,Australia,2
2143,Dominic LABARGE,United States of America,2
2144,Karol DENIS,Poland,2
2145,Josue MANOSALVAS,Ecuador,2
2146,Marko LUKIC,Slovenia,2
2147,Tomas PILKA,Czechia,2
2148,Michael MATLSCHWAIGER,Austria,2
2149,Pavol ZAUSKA,Slovakia,2
2150,Ivan PEVEC,Croatia,2
2151,Oldrich KLAPAL,Czechia,2
2152,Falco FILOTTO,Botswana,2
2153,Nikola KRAMARIC,Croatia,2
2154,Laurent LAGARIGUES,France,2
2155,Paul MAY,United States of America,2
2156,Bernhard FIEDLER,Austria,2
2157,Vegard AKSNES,Norway,2
2158,Max BOHOLM,Sweden,2
2159,Anders LANZ,Sweden,2
2160,Rene GUTMAN,Austria,2
2161,Zoran PEJKOVSKI,The former Yugoslav Republic of Macedonia,2
2162,Martin TRAJKOVSKI,The former Yugoslav Republic of Macedonia,2
2163,Oleg BELIAKOV,Russia,2
2164,Young-se KWEN,Republic of Korea,2
2165,Luca GELMETTI,Italy,2
2166,Zeb CRIJNS,Netherlands,2
2167,Diego SIRTORI,Italy,2
2168,Gergõ MOLNAR,Hungary,2
2169,Zdenek RESCH,Czechia,2
2170,Martin ECKERT,Slovakia,2
2171,Attilio MUNARI,Italy,2
2172,Sergey POPOV,Russia,2
2173,Patricio MUNARI,Argentina,2
2174,Giovanni PEZZULO,Italy,2
2175,Arthur GUINET,France,2
2176,Yuki SUZUKI,Japan,2
2177,Markus BUCHWALD,Germany,2
2178,Christian HÜMMER,Germany,2
2179,Dan alexandro BORCEA,Romania,2
2180,Stephan HILGERS,Germany,2
2181,Markus DORFLEITNER,Germany,2
2182,Peter SCHÄFFLER,Austria,2
2183,Markus ZÖLL,Germany,2
2184,Luka ZAPLOTNIK,Slovenia,2
2185,Kin wah LAI,Canada,2
2186,Bosse SÄTTARE,Sweden,2
2187,Takuya TAKEDA,Japan,2
2188,Vadim MALSHCHUKOV,Russia,2
2189,Klemen NOVAK,Slovenia,2
2190,Egor SKACHKOV,Russia,2
2191,Pavlo FOYGEL,Ukraine,2
2192,Kirill DYAKONOV,Russia,2
2193,Alexander VASILETS,Belarus,2
2194,Bernd ZANGERL,Austria,2
2195,Christian EMPRIN,France,2
2196,Mike MEIJNHARD,Netherlands,2
2197,Stefano MASTROCOLA,Brazil,2
2198,Ghislain LOSIER,Canada,2
2199,Andrey YURIN,Kazakhstan,2
2200,Shuangxi MO,China,2
2201,Jongseok SON,Republic of Korea,2
2202,Saeed SAFARI,Iran (Islamic Republic of),2
2203,Kentin BOULAY,France,2
2204,Yongcheng LIU,China,2
2205,Guy LIFSHITZ,Israel,2
2206,Martin SCHWEIZER,Switzerland,2
2207,Nazaret CALVENTE SANTANA,Spain,2
2208,Tristen GOSSELIN,Canada,2
2209,Daragh O CONNOR,Ireland,2
2210,Georgios BERNIDAKIS,Greece,2
2211,Anton SCHRAMM,Germany,2
2212,Aymeric CLOUET,France,2
2213,Henri PÖYRY,Finland,2
2214,Tony MITCHELL,United Kingdom,2
2215,Nicolas LE GALL,France,2
2216,Orlin KOLOV,Bulgaria,2
2217,Bostjan POTOCNIK,Slovenia,2
2218,Maximilian BREITENLECHNER,Austria,2
2219,Boris ZOKIC,Croatia,2
2220,Tobias HALLER,Austria,2
2221,Lars BELL,Germany,2
2222,Tomas FIDES,Slovakia,2
2223,Francois LOMBARD,France,2
2224,Paul BOBOC,Romania,2
2225,Mohd tarmizi JAAFAR,Malaysia,2
2226,Erianto ROZAK,Indonesia,2
2227,Zulkarnaen YUSUF,Indonesia,2
2228,Hardianto PONTI,Indonesia,2
2229,Hubert STYLA,Poland,2
2230,Nejc CUJES,Slovenia,2
2231,Keith BRADBURY,United Kingdom,2
2232,Aldwin IBANEZ,Philippines,2
2233,Zhifeng HUANG,China,2
2234,Tzu-kai CHAO,Taiwan,2
2235,Erwin GOZUM,Philippines,2
2236,Alexey NAZAROV,Kazakhstan,2
2237,Josh MULLER,Canada,2
2238,Hugo MEIGNAN,France,2
2239,Manuel filipe CARVALHO,Portugal,2
2240,Evgeny MASLEONKIN,Russia,2
2241,Ricardo NEVES,Portugal,2
2242,Fred CHARRON,Canada,1
2243,Andrew PALMER,United States of America,1
2244,Frank JAENECKE,Germany,1
2245,Farkas SIKTER,Hungary,1
2246,Csaba SZELL,Hungary,1
2247,Andriy TISHCHENKO,Ukraine,1
2248,Andrea PLAT,Italy,1
2249,Pietro BASSOTTO,Italy,1
2250,Claus vedel JENSEN,Denmark,1
2251,Lars WITTROCK,Denmark,1
2252,Martin CHRISTENSEN,Denmark,1
2253,Henrik SVENDSEN,Denmark,1
2254,"Yean tze, eric LOW",Malaysia,1
2255,Eka bayu PRABOWO,Indonesia,1
2256,Mamat MOHD. FAISAL,Malaysia,1
2257,Rahmaliki BIN MOHAMMAD,Malaysia,1
2258,Daniel ABDULLAH,Malaysia,1
2259,Azizul BIN AFFANDI,Malaysia,1
2260,Dimitrios SPARIS,Greece,1
2261,Martin MAYER,Germany,1
2262,Ricardo MORELLI,Germany,1
2263,Kevin BRANFORD,United States of America,1
2264,Josef STÖCKL,Austria,1
2265,Wolter WESTDIJK,Netherlands,1
2266,Melle VROOM,Netherlands,1
2267,Abdul qayum BIN ABD JALANI,Malaysia,1
2268,Andrew ang YUAN HANN,Malaysia,1
2269,Jose luis penin FRANCO,Spain,1
2270,Loukas NTOURNTOUREKAS,Greece,1
2271,Ignacio fuertes OLLES,Spain,1
2272,Marcos JUBES,Venezuela (Bolivarian Republic of),1
2273,José david MARTINEZ SEVILLA,Mexico,1
2274,Emiliyan KOLEVSKI,Bulgaria,1
2275,Aldo ITURBE,Mexico,1
2276,Yevgeniy CHELOMBYTKO,Ukraine,1
2277,Joshua BOSLER,Germany,1
2278,Guillaume COLIN,France,1
2279,Dominick SPERNAZA,United States of America,1
2280,Sébastien GNECCHI,France,1
2281,Ludovic STELMASZYK,France,1
2282,Giorgi MUKBANIANI,Georgia,1
2283,Mohsen SHAFIEE,Iran (Islamic Republic of),1
2284,Gogi CHARTOLANI,Georgia,1
2285,Guram DABRUNDASHVILI,Georgia,1
2286,Arash DOUSTARIAN,Iran (Islamic Republic of),1
2287,Mohammadsadegh YOSEFI,Iran (Islamic Republic of),1
2288,Berkan AKSU,Turkey,1
2289,Lasha MITAISHVILI,Georgia,1
2290,Gulbala SAFAROV,Azerbaijan,1
2291,Martin HÄUSLER,Germany,1
2292,David OLDS,South Africa,1
2293,Aaron TONKS,United Kingdom,1
2294,Roger VALTONEN,Sweden,1
2295,Peter VINCZE,Hungary,1
2296,Jose manuel VELAZQUES PEREZ,Spain,1
2297,Javier CARRERAS PORTELA,Spain,1
2298,Steven BRADSHAW,South Africa,1
2299,J. SHARPE,United Kingdom,1
2300,O. ROUMEGOUX,France,1
2301,X. KATYS,Canada,1
2302,Oleksandr ZELINSKY,Ukraine,1
2303,Nikolay EREMIN,Belarus,1
2304,Luke MULLER,Canada,1
2305,Greg PADOVANI,United States of America,1
2306,Toru KOFUKUDA,Japan,1
2307,Hibiki YAMAUCHI,Japan,1
2308,Steven JEFFREY,United States of America,1
2309,Philip MOSER,Germany,1
2310,Christian ILLUM,Denmark,1
2311,Maruki FUTOSHI,Japan,1
2312,Robin VICERY,Denmark,1
2313,Egor KRYACHKOV,Russia,1
2314,Rasmus HOLM ESKILDSEN,Denmark,1
2315,Patrick PEDERSEN,Norway,1
2316,Rowan TOSELLI,South Africa,1
2317,Igor FOJCIK,Poland,1
2318,David NAUDE,South Africa,1
2319,Zeki ozan ATASOY,Turkey,1
2320,Michael SIFAKIS,Greece,1
2321,Mauro NAROSKA,Germany,1
2322,Yuval SARAF,Israel,1
2323,Yuta KOBATA,Japan,1
2324,Hayato NAKAMURA,Japan,1
2325,Jun SHIBANUMA,Japan,1
2326,Alv BORGE,Norway,1
2327,Nicolas JAVEL,France,1
2328,Benjamin MAZUER,France,1
2329,Kenny MATYS,United States of America,1
2330,Patrick HEISINGER,Austria,1
2331,Eduardo MORA PARIENTE,Mexico,1
2332,David ULLOA,Costa Rica,1
2333,Hryhorii LISOVSKYI,Ukraine,1
2334,Arseniy KURUNOV,Russia,1
2335,Nikolay FEDOROV,Russia,1
2336,Andrii KYTAIKO,Ukraine,1
2337,Viktor TRACEVSKI,Ukraine,1
2338,Yves HASBANI,France,1
2339,Eugen LAZAR,Romania,1
2340,Nicola PESAVENTO,Italy,1
2341,Pim CATTENSTART,Netherlands,1
2342,Benjamin VIBERG,Denmark,1
2343,Ville TIUKUVAARA,Canada,1
2344,Adam LUDFORD,South Africa,1
2345,Dmitri KARAMAN,Canada,1
2346,Bryan MÉRIDA,Guatemala,1
2347,Andrew FUNK,Canada,1
2348,Benjamin FENTON,Canada,1
2349,Pau JOVER ESCAPA,Spain,1
2350,Tim UNUK,Slovenia,1
2351,Uros PERKO,Slovenia,1
2352,Moritz WINKLER,Germany,1
2353,Masafumi TOYOTA,Japan,1
2354,UGUR ILERIGELEN,Turkey,1
2355,Ali ŞEN,Turkey,1
2356,Milosz BUJAK,Poland,1
2357,Pavlo ONOPRIENKO,Ukraine,1
2358,Bartosz KOWAL,Poland,1
2359,Yevgen PALLADIY,Ukraine,1
2360,Lukasz SMAGALA,Poland,1
2361,Youngwha KIM,Republic of Korea,1
2362,Kiyoon KWON,Republic of Korea,1
2363,Ghislain PIPERS,France,1
2364,Ryder HOY,Canada,1
2365,Ian VINCENT,United Kingdom,1
2366,Alain GHERSEN,France,1
2367,Ben MASTERSON,United Kingdom,1
2368,Alexandre DUBOC,France,1
2369,Juozas BOBINA,Lithuania,1
2370,Massimo BATTAGLIA,Italy,1
2371,Jan ZBRANEK,Czechia,1
2372,Rafal POREBSKI,Poland,1
2373,Alejo SUTER (Current),Argentina,1
2374,Javier Leonardo ALIAGA NINA (Current),Bolivia (Plurinational State of),1
2375,Hugo DORVAL (Current),Canada,1
2376,Leonardo MAGALLANES TEJADA (Current),Mexico,1
2377,Juan Sebastian SANCHEZ MARTIN (Current),Colombia,1
2378,Tomás ARCE (Current),Colombia,1
2379,Ariel FLORES CHEUN (Current),Argentina,1
2380,Davi CARVALHO PERES (Current),Brazil,1
2381,Yaku Martin GALMEZ SUAREZ (Current),Peru,1
2382,Pedro Henrique NAMBA DE ARAÚJO (Current),Brazil,1
2383,Jonathan Odiel BENITEZ RODRIGUEZ (Current),Honduras,1
2384,Vail EVERETT (Current),United States of America,1
2385,Yong Kang DYLAN SEOW (Current),Singapore,1
2386,Joseph JOHNSON (Current),South Africa,1
2387,Muhammad Ramzi FIRMANSYAH (Current),Indonesia,1
2388,Rian GORDON SITORUS (Current),Indonesia,1
2389,Aswin Kristanto RAMASKI (Current),Indonesia,1
2390,Ti̇mur TAŞ (Current),Turkey,1
2391,Hasan MENSUR (Current),Turkey,1
2392,Zulkifli PRAMUDITA (Current),Indonesia,1
2393,Antasyafi ROBBY AL HILMI (Current),Indonesia,1
2394,Riski SAMUDRA (Current),Indonesia,1
2395,Wei XIAO (Current),China,1
2396,Xu LI (Current),China,1
2397,Yongzhi LING (Current),China,1
2398,Lihao YANG (Current),China,1
2399,Jintao LUO (Current),China,1
2400,Yuanliang MA (Current),China,1
2401,Vishak OOMMEN SHANKER (Current),India,1
2402,Man Hou LAM (Current),"China, Macao Special Administrative Region",1
2403,Beomjin PARK (Current),Republic of Korea,1
2404,Dylan SMITH (Current),Canada,1
2405,Oren PRIHED (Current),Israel,1
2406,Xuanpu BAI (Current),China,1
2407,Emil ZIMMERMANN (Current),Germany,1
2408,Changsheng LAI (Current),China,1
2409,Junfei WEI (Current),China,1
2410,Zihao GUO (Current),China,1
2411,Carlos Felipe GRANJA LOPEZ (Current),Ecuador,1
2412,Mathisue Jone MARAK (Current),India,1
2413,Yutao DENG (Current),China,1
2414,Yuping MEI (Current),China,1
2415,Ege DUMAN (Current),Turkey,1
2416,Samo GOLOB (Current),Slovenia,1
2417,Davide Marco COLOMBO (Current),Italy,1
2418,Luka JERMAN (Current),Slovenia,1
2419,Muhammed Oğuz KAĞANOĞLU (Current),Turkey,1
2420,Mohammad GARAKANI (Current),Iran (Islamic Republic of),1
2421,Maël GRENIER (Current),France,1
2422,Eliáš KYSELA (Current),Slovakia,1
2423,Marco BAUHOFER (Current),Austria,1
2424,Cristian RÂPĂ (Current),Romania,1
2425,Gergő VÁLYI  (Current),Hungary,1
2426,Lovre ČULIĆ (Current),Croatia,1
2427,Yonatan KATZ (Current),Israel,1
2428,Filip MATEJIČKA (Current),Slovakia,1
2429,Lokesh RAJAN (Current),India,1
2430,Mikel PAZ Y PUENTE HOFMANN (Current),Mexico,1
2431,Julian SCHRITTWIESER (Current),Austria,1
2432,Jonas KÖRNER (Current),Germany,1
2433,Dragos Gabriel FLUERARU (Current),Romania,1
2434,García Fernández Del Valle PEDRO (Current),Mexico,1
2435,Suraj SINGH (Current),India,1
2436,Joshua Kyri STELIOU (Current),Cyprus,1
2437,Theis Lindegren ELFENBEIN (Current),Denmark,1
2438,Olukayode Adeyemi SONUGA (Current),Nigeria,1
2439,Logan MINER (Current),United States of America,1
2440,Lucas VALES (Current),United States of America,1
2441,Taiga SAKAMOTO (Current),Japan,1
2442,Stanley AU (Current),Guam,1
2443,Sanghyeon HAN (Current),Republic of Korea,1
2444,Hakjin LEE (Current),Republic of Korea,1
2445,Poksakon CHOTIKKRAI (Current),Thailand,1
2446,Nidhal DAQNAH (Current),Saudi Arabia,1
2447,Max MENGUAL (Current),France,1
2448,Jack BURNINGHAM (Current),South Africa,1
2449,Muhammad Akif Nukman NAZRILAZDIN (Current),Malaysia,1
2450,Vin SUKAPANPOTHARAM (Current),Thailand,1
2451,Quitugua MICHAEL (Current),Guam,1
2452,Donovan VICENTE (Current),Guam,1
2453,Sulaiman ALYAHYA (Current),Saudi Arabia,1
2454,Bingtang WANG (Current),China,1
2455,Muhammad Ayman FIRAS (Current),Malaysia,1
2456,Yago GANCEDO (Current),Mexico,1
2457,Ming Shu GAN (Current),Taiwan,1
2458,Yingyi WU (Current),China,1
2459,Dhiraj dinkar BIRAJDAR (Current),India,1
2460,Mir abuzar FAIZ (Current),Pakistan,1
2461,Fazal WADOOD (Current),Pakistan,1
2462,Aman VARMA (Current),India,1
2463,Emiliano TORRIJO (Current),Chile,1
2464,Diego ernesto VÁZQUEZ (Current),Mexico,1
2465,Luca BOLDRINI (Current),Italy,1
2466,Alireza PILEHFOROUSHAN (Current),Iran (Islamic Republic of),1
2467,Dario JOST (Current),Switzerland,1
2468,Giorgi JAPARIDZE (Current),Georgia,1
2469,Gabriel CANCEL (Current),Ecuador,1
2470,Samuel HEALY (Current),Australia,1
2471,Tarim MEHMET ALİ (Current),Turkey,1
2472,Mohd izzat MOHD SHOKOR (Current),Malaysia,1
2473,Jit yi DENZEL CHUA (Current),Singapore,1
2474,Tan BING QIAN (Current),Singapore,1
2475,Daeseong KIM (Current),Republic of Korea,1
2476,Young hyun KIM (Current),Republic of Korea,1
2477,Hong il KIM (Current),Republic of Korea,1
2478,John joseph VELORIA (Current),Philippines,1
2479,Iman MORA (Current),Philippines,1
2480,Katsura KONISHI (Current),Japan,1
2481,Junta SEKIGUCHI (Current),Japan,1
2482,Hubert PRZYTULA,Poland,1
2483,Daniel SMITH,United Kingdom,1
2484,Sergey BESMERTNYKH,Kazakhstan,1
2485,Moch RIZKY SAMUDRA DEWANTARA,Indonesia,1
2486,Yevgeniy BRYAKIN,Kazakhstan,1
2487,Sigrid BIM,Indonesia,1
2488,Evall SEPTY JAWARA,Indonesia,1
2489,Till VON BOTHMER,Germany,1
2490,Alex KIECHLE-CORNISH,New Zealand,1
2491,Matey MITSEV,Bulgaria,1
2492,Ethan HOFFMAN,Canada,1
2493,Michele BONO,Italy,1
2494,Jorge LOREDO DURAN,Mexico,1
2495,Jihwan JU,Republic of Korea,1
2496,Hyeonu SONG,Republic of Korea,1
2497,Seung beom LEE,Republic of Korea,1
2498,Sanghyun CHO,Republic of Korea,1
2499,Haram JEON,Republic of Korea,1
2500,Yan JAKOB,Switzerland,1
2501,Vivian FUMEAUX,Switzerland,1
2502,Louis GUIGNARD,Switzerland,1
2503,Cody STEVENSON,United States of America,1
2504,Filip KURTOVIĆ,Croatia,1
2505,Isaac LEFF,United States of America,1
2506,Filippos LAVRENTAKIS-RIGAKIS,Greece,1
2507,Sergei RUKIN,Russia,1
2508,Mehdi ALIPOUR SHENAZANDIFARD,Iran (Islamic Republic of),1
2509,Unax UTERGA FLAMARIQUE,Spain,1
2510,Iaroslav PASHKOV,Russia,1
2511,Denis KARPIKOV,Russia,1
2512,Philipp GÖTHERT,Germany,1
2513,Bence FUKSZ,Hungary,1
2514,Alexandru OLTEANU,Romania,1
2515,Matei MUNTEANU,Romania,1
2516,Frede RASMUSSEN,Denmark,1
2517,Emilien CASADO,France,1
2518,Johannes EGGER,Italy,1
2519,Róbert SÁNTHA,Romania,1
2520,Caden REEDY,United States of America,1
2521,Joshua FOURTEAU,France,1
2522,Paolo STERNI,Italy,1
2523,Filip DONCHEV,Bulgaria,1
2524,Pjahns ROMANS,Latvia,1
2525,Eduardas JERIOMENKO,Lithuania,1
2526,Héctor BAZAN MARTÍN,Spain,1
2527,Huang XIN,China,1
2528,Sajid ASLAM,Pakistan,1
2529,Killian AVOCAT-BENAN,France,1
2530,Roland PERETTI,Switzerland,1
2531,Stefan SIGMUND,Germany,1
2532,Serguej ARIFULIN,Ukraine,1
2533,Izzat SAAT,Malaysia,1
2534,Zafeiris KAMAROPOULOS,Greece,1
2535,Andrei NUTU,Romania,1
2536,Matt BOSLEY,United States of America,1
2537,Tyler HAACK,United States of America,1
2538,Simon PARTON,Canada,1
2539,Joe CZERWINSKI,United States of America,1
2540,Minko NIKOLOV,Bulgaria,1
2541,Mark HOBSON,United States of America,1
2542,Grady BAGWELL,United States of America,1
2543,Bob SCHUBERT,Netherlands,1
2544,Daan GROSKAMP,Netherlands,1
2545,Lucas GAONA,Chile,1
2546,Andre NOREL,Netherlands,1
2547,István ÁGH,Hungary,1
2548,Marius emil DANILA,Romania,1
2549,Maxim ZOLOTUKHIN,United States of America,1
2550,Hamish SAUL,Australia,1
2551,Mümin KARABAS,Turkey,1
2552,Tomasz WOJCIECHOWSKI,Poland,1
2553,Niraj KARKI,Nepal,1
2554,Sungchan PEE,Republic of Korea,1
2555,Donggyu SON,Republic of Korea,1
2556,Supasan THANAKORNKUL,Thailand,1
2557,Gwansu PARK,Republic of Korea,1
2558,Seongyeop KU,Republic of Korea,1
2559,Jung-hee HAN,Republic of Korea,1
2560,Balázs BAJUSZ,Hungary,1
2561,Giuliano CAMERONI,Switzerland,1
2562,Mischa RADT,Netherlands,1
2563,Jose FERREIRA,Portugal,1
2564,Samuel DELSINNE,France,1
2565,Christoph HELMA,Austria,1
2566,Tsutomu TANAKA,Japan,1
2567,Leszek MILCZAREK,Poland,1
2568,Pierre MASSCHELEIN,Belgium,1
2569,Tomas CADA,Czechia,1
2570,Plamen DEKOV,Bulgaria,1
2571,Thomas HUBER,Germany,1
2572,Dorian SUC,Slovenia,1
2573,Jan STRECKO,Slovakia,1
2574,Ernst RAINER,Austria,1
2575,Krzysztof KUCHARCZYK,Poland,1
2576,Abdulla ALDOSERI,Brunei Darussalam,1
2577,Andreas AUFSCHNAITER,Austria,1
2578,Luka KIVELA,Croatia,1
2579,Bozhidar LYUBENOV,Bulgaria,1
2580,Joseba SAIZ,Spain,1
2581,George STANCESCU,Romania,1
2582,Igor MILOSAVLJEVIC,Serbia,1
2583,Ardi WINOTO,Indonesia,1
2584,Enrico BAISTROCCHI,Italy,1
2585,Jiro NAKAGAI,Japan,1
2586,Varga GABOR,Hungary,1
2587,Svetozar ANTOVIK,The former Yugoslav Republic of Macedonia,1
2588,Franck ANSQUER,France,1
2589,Xavier DROGUET,France,1
2590,Mateusz PUZON,Poland,1
2591,Markus SCHWAIGER,Austria,1
2592,Adam HOCKING,United Kingdom,1
2593,Tomas MICHALKO,Slovakia,1
